"user_id","perk_catagory","perk"
"557476","4.valued members","Complimentary meal at the airport / the hotel"
"597434","4.valued members","Complimentary meal at the airport / the hotel"
"526855","4.valued members","Complimentary meal at the airport / the hotel"
"583166","5.nobel newcomers","30% off first travel"
"542965","4.valued members","Complimentary meal at the airport / the hotel"
"521186","4.valued members","Complimentary meal at the airport / the hotel"
"530365","4.valued members","Complimentary meal at the airport / the hotel"
"607706","4.valued members","Complimentary meal at the airport / the hotel"
"617402","4.valued members","Complimentary meal at the airport / the hotel"
"589630","3.family & friends","1 free check-in bag with a complimentary meal"
"568101","3.family & friends","1 free check-in bag with a complimentary meal"
"418692","4.valued members","Complimentary meal at the airport / the hotel"
"570144","3.family & friends","1 free check-in bag with a complimentary meal"
"535942","3.family & friends","1 free check-in bag with a complimentary meal"
"427506","3.family & friends","1 free check-in bag with a complimentary meal"
"564430","3.family & friends","1 free check-in bag with a complimentary meal"
"539855","4.valued members","Complimentary meal at the airport / the hotel"
"559368","3.family & friends","1 free check-in bag with a complimentary meal"
"616086","5.nobel newcomers","30% off first travel"
"559465","5.nobel newcomers","30% off first travel"
"600304","4.valued members","Complimentary meal at the airport / the hotel"
"519392","4.valued members","Complimentary meal at the airport / the hotel"
"514951","3.family & friends","1 free check-in bag with a complimentary meal"
"442819","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"565131","4.valued members","Complimentary meal at the airport / the hotel"
"577216","3.family & friends","1 free check-in bag with a complimentary meal"
"547836","4.valued members","Complimentary meal at the airport / the hotel"
"581835","4.valued members","Complimentary meal at the airport / the hotel"
"542282","4.valued members","Complimentary meal at the airport / the hotel"
"593385","3.family & friends","1 free check-in bag with a complimentary meal"
"509453","4.valued members","Complimentary meal at the airport / the hotel"
"536135","5.nobel newcomers","30% off first travel"
"557875","3.family & friends","1 free check-in bag with a complimentary meal"
"619109","4.valued members","Complimentary meal at the airport / the hotel"
"589306","3.family & friends","1 free check-in bag with a complimentary meal"
"514899","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"600057","4.valued members","Complimentary meal at the airport / the hotel"
"540475","4.valued members","Complimentary meal at the airport / the hotel"
"506675","3.family & friends","1 free check-in bag with a complimentary meal"
"543327","4.valued members","Complimentary meal at the airport / the hotel"
"594601","4.valued members","Complimentary meal at the airport / the hotel"
"536431","4.valued members","Complimentary meal at the airport / the hotel"
"553955","4.valued members","Complimentary meal at the airport / the hotel"
"507732","4.valued members","Complimentary meal at the airport / the hotel"
"504473","4.valued members","Complimentary meal at the airport / the hotel"
"581085","3.family & friends","1 free check-in bag with a complimentary meal"
"538413","5.nobel newcomers","30% off first travel"
"540094","3.family & friends","1 free check-in bag with a complimentary meal"
"547997","4.valued members","Complimentary meal at the airport / the hotel"
"537066","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"535365","3.family & friends","1 free check-in bag with a complimentary meal"
"546587","4.valued members","Complimentary meal at the airport / the hotel"
"639458","4.valued members","Complimentary meal at the airport / the hotel"
"636251","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"549202","4.valued members","Complimentary meal at the airport / the hotel"
"579230","4.valued members","Complimentary meal at the airport / the hotel"
"595026","4.valued members","Complimentary meal at the airport / the hotel"
"631477","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"580578","3.family & friends","1 free check-in bag with a complimentary meal"
"715059","4.valued members","Complimentary meal at the airport / the hotel"
"403881","4.valued members","Complimentary meal at the airport / the hotel"
"533827","4.valued members","Complimentary meal at the airport / the hotel"
"613442","4.valued members","Complimentary meal at the airport / the hotel"
"518998","3.family & friends","1 free check-in bag with a complimentary meal"
"589775","4.valued members","Complimentary meal at the airport / the hotel"
"552726","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"631384","5.nobel newcomers","30% off first travel"
"518393","4.valued members","Complimentary meal at the airport / the hotel"
"582979","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"521295","3.family & friends","1 free check-in bag with a complimentary meal"
"527354","4.valued members","Complimentary meal at the airport / the hotel"
"561013","4.valued members","Complimentary meal at the airport / the hotel"
"572932","5.nobel newcomers","30% off first travel"
"482811","5.nobel newcomers","30% off first travel"
"583070","3.family & friends","1 free check-in bag with a complimentary meal"
"570692","4.valued members","Complimentary meal at the airport / the hotel"
"510822","4.valued members","Complimentary meal at the airport / the hotel"
"757930","4.valued members","Complimentary meal at the airport / the hotel"
"634739","5.nobel newcomers","30% off first travel"
"563315","4.valued members","Complimentary meal at the airport / the hotel"
"515423","4.valued members","Complimentary meal at the airport / the hotel"
"535795","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"516433","4.valued members","Complimentary meal at the airport / the hotel"
"552535","4.valued members","Complimentary meal at the airport / the hotel"
"547823","4.valued members","Complimentary meal at the airport / the hotel"
"509855","5.nobel newcomers","30% off first travel"
"546419","3.family & friends","1 free check-in bag with a complimentary meal"
"478228","4.valued members","Complimentary meal at the airport / the hotel"
"591888","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"509119","4.valued members","Complimentary meal at the airport / the hotel"
"570219","4.valued members","Complimentary meal at the airport / the hotel"
"509781","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"386469","5.nobel newcomers","30% off first travel"
"589228","4.valued members","Complimentary meal at the airport / the hotel"
"502145","4.valued members","Complimentary meal at the airport / the hotel"
"527004","4.valued members","Complimentary meal at the airport / the hotel"
"650079","4.valued members","Complimentary meal at the airport / the hotel"
"756434","3.family & friends","1 free check-in bag with a complimentary meal"
"516620","5.nobel newcomers","30% off first travel"
"526570","4.valued members","Complimentary meal at the airport / the hotel"
"577682","4.valued members","Complimentary meal at the airport / the hotel"
"513721","4.valued members","Complimentary meal at the airport / the hotel"
