"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"510081","8","45","F","false","false","usa","oakland","OAK","3","2","1.00","0.00","19","2711.00","5.00","4.valued members"
"510090","8","50","F","true","false","usa","anchorage","ANC","1","1","1.00","0.00","1","88.00","5.00","4.valued members"
"510093","8","53","M","true","false","usa","norfolk","NGU","4","8","1.00","304.98","16","2925.00","7.50","4.valued members"
"510094","8","46","F","false","false","usa","long beach","LGB","1","2","1.00","0.00","9","1179.00","8.00","4.valued members"
"510104","8","37","F","false","true","canada","montreal","YHU","3","6","1.00","0.00","4","538.00","8.00","3.family & friends"
"510108","9","52","F","true","false","usa","colorado springs","COS","2","4","1.50","0.00","7","1267.00","129.50","4.valued members"
"510112","8","46","F","true","false","usa","new orleans","MSY","1","2","1.00","0.00","20","1580.00","6.00","4.valued members"
"510114","8","41","M","false","false","usa","omaha","OMA","6","12","1.00","287.57","26","4571.00","5.00","1.golden guests"
"510134","8","48","F","false","false","usa","newark","EWR","6","10","1.20","138.57","35","5658.20","5.80","1.golden guests"
"510155","8","45","M","true","true","usa","dallas","DAL","4","4","1.50","0.00","27","7929.00","6.50","3.family & friends"
"510156","8","42","M","false","false","usa","seattle","SEA","5","8","1.25","0.00","23","4311.00","8.75","4.valued members"
"510163","8","52","F","true","true","usa","las vegas","LSV","4","6","1.00","0.00","33","5788.00","5.67","3.family & friends"
"510164","8","34","F","true","true","canada","montreal","YMX","2","4","1.00","728.10","13","1657.00","4.50","3.family & friends"
"510170","8","27","F","false","false","canada","ottawa","YOW","3","6","1.33","0.00","13","1639.90","6.00","4.valued members"
"510172","8","35","F","false","false","usa","mobile","BFM","3","6","1.00","129.79","7","974.00","6.67","4.valued members"
"510179","8","58","F","true","false","usa","jacksonville","NCA","5","8","1.75","0.00","11","2717.00","97.00","4.valued members"
"510185","8","44","F","true","false","usa","houston","HOU","4","5","1.00","0.00","20","7456.10","7.33","4.valued members"
"510188","11","35","F","false","false","usa","san antonio","SAT","4","6","1.00","0.00","4","942.00","6.67","4.valued members"
"510195","8","54","M","true","false","usa","houston","IAH","4","6","1.00","153.18","20","4048.00","5.00","4.valued members"
"510198","9","32","F","false","false","usa","new york","JFK","3","6","1.00","291.10","7","1499.20","7.33","4.valued members"
"510213","8","40","F","true","true","canada","toronto","YTZ","5","8","1.25","0.00","9","1775.00","6.00","3.family & friends"
"510215","9","29","F","true","false","usa","mobile","MOB","3","2","1.00","0.00","27","2065.80","6.00","4.valued members"
"510219","8","44","M","true","false","canada","montreal","YUL","3","5","1.00","0.00","8","1128.00","6.33","4.valued members"
"510227","8","33","M","false","false","usa","tulsa","TUL","2","4","1.00","0.00","4","346.00","7.50","4.valued members"
"510238","8","41","F","false","true","usa","new york","LGA","3","6","1.33","0.00","3","1918.00","6.00","3.family & friends"
"510239","8","56","F","true","true","usa","santa ana","SNA","2","2","1.00","0.00","12","4076.40","6.00","3.family & friends"
"510243","8","42","F","true","false","canada","windsor","YQG","3","6","1.00","0.00","5","965.00","8.00","4.valued members"
"510257","8","49","F","true","false","usa","las vegas","LSV","2","4","1.50","0.00","0","0.00","4.50","4.valued members"
"510270","8","47","F","true","true","usa","columbus","LCK","1","2","2.00","0.00","0","0.00","6.00","3.family & friends"
"510283","8","18","F","false","false","canada","edmonton","YED","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"510315","8","44","F","false","false","usa","norfolk","NGU","2","4","1.00","69.94","1","231.00","7.50","4.valued members"
"510316","8","17","F","false","true","usa","phoenix","PHX","1","0","0.00","0.00","17","2057.00","0.00","3.family & friends"
"510326","8","42","M","false","false","canada","quebec","YQB","6","11","1.33","457.58","19","3978.00","7.50","1.golden guests"
"510328","8","37","F","false","false","usa","detroit","DET","5","10","1.00","0.00","7","854.80","6.80","4.valued members"
"510343","9","39","F","true","true","usa","oklahoma city","OKC","4","8","1.25","624.63","9","2242.20","7.50","3.family & friends"
"510356","8","51","F","true","false","usa","wichita","ICT","2","3","1.00","379.86","7","987.00","4.50","4.valued members"
"510365","8","46","F","false","false","usa","boston","BOS","4","8","1.50","0.00","17","6670.00","5.50","4.valued members"
"510369","8","49","F","false","false","usa","bakersfield","BFL","3","6","1.00","388.20","14","1578.00","6.67","4.valued members"
"510379","8","19","F","false","false","usa","san francisco","SFO","1","0","0.00","0.00","3","303.00","0.00","4.valued members"
"510393","8","50","M","false","false","canada","calgary","YYC","1","2","1.00","0.00","9","792.00","8.00","4.valued members"
"510418","9","36","F","true","true","usa","dallas","DAL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"510423","8","52","M","true","true","usa","oakland","OAK","2","2","1.00","0.00","7","938.70","7.00","3.family & friends"
"510449","9","52","F","false","true","usa","charlotte","CLT","4","8","1.00","366.74","4","498.00","8.50","3.family & friends"
"510452","8","55","F","false","false","canada","toronto","YKZ","4","8","1.00","406.47","14","4086.40","5.25","4.valued members"
"510459","8","30","M","false","false","canada","ottawa","YOW","3","5","1.33","0.00","7","1527.00","7.00","4.valued members"
"510490","8","71","F","true","false","usa","milwaukee","MKE","1","0","0.00","0.00","4","616.00","0.00","2.honorable seniors"
"510494","9","47","F","true","false","usa","kansas city","MCI","5","10","1.20","505.65","10","1061.00","7.40","1.golden guests"
"510511","8","48","F","true","false","usa","stockton","SCK","2","2","1.00","0.00","7","1523.00","4.00","4.valued members"
"510533","8","36","F","false","false","usa","jacksonville","JAX","1","2","1.00","0.00","4","672.00","4.00","4.valued members"
"510537","10","48","F","true","true","usa","austin","AUS","5","8","1.50","0.00","21","2414.20","61.50","3.family & friends"
"510543","8","20","M","false","true","canada","toronto","YYZ","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"510545","8","59","F","false","false","usa","los angeles","LAX","1","0","0.00","0.00","5","1710.00","0.00","4.valued members"
"510558","9","23","M","false","true","usa","newark","EWR","1","1","1.00","0.00","1","114.00","8.00","3.family & friends"
"510570","9","44","F","false","false","usa","new york","JFK","4","4","1.00","0.00","22","4356.00","4.00","4.valued members"
"510571","8","20","F","true","true","usa","new york","LGA","4","2","4.00","0.00","30","9330.00","225.00","3.family & friends"
"510575","8","22","F","false","true","usa","los angeles","LAX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"510580","8","54","M","false","false","usa","providence","PVD","3","4","1.00","0.00","9","1401.00","9.00","4.valued members"
"510582","8","27","M","false","false","usa","phoenix","PHX","2","2","1.00","0.00","11","2615.50","4.00","4.valued members"
"510585","8","17","F","false","true","canada","montreal","YUL","1","2","2.00","0.00","13","3107.00","224.00","3.family & friends"
"510586","8","32","F","false","false","usa","new york","LGA","5","9","1.20","0.00","19","1763.00","8.20","4.valued members"
"510610","8","35","F","true","false","usa","new york","LGA","1","2","1.00","0.00","6","683.40","7.00","4.valued members"
"510618","8","46","F","true","true","usa","san diego","SAN","3","3","1.00","0.00","9","1599.20","6.00","3.family & friends"
"510676","8","49","F","true","true","usa","new york","LGA","3","6","1.33","0.00","4","248.00","9.00","3.family & friends"
"510686","8","36","F","true","false","usa","st. petersburg","PIE","3","4","2.00","695.47","8","4975.00","8.00","4.valued members"
"510694","9","45","M","false","false","usa","anchorage","ANC","3","6","1.00","0.00","6","673.60","7.33","4.valued members"
"510700","9","51","M","false","false","usa","newark","EWR","3","4","1.00","40.29","11","6034.00","10.50","4.valued members"
"510707","8","41","F","false","true","canada","toronto","YKZ","2","4","1.50","0.00","2","700.00","7.50","3.family & friends"
"510719","9","36","F","true","true","canada","montreal","YMX","1","0","0.00","0.00","20","1940.00","0.00","3.family & friends"
"510733","8","45","F","true","true","canada","toronto","YKZ","2","4","1.00","0.00","2","183.60","6.00","3.family & friends"
"510754","8","44","F","false","false","usa","charlotte","CLT","5","8","1.00","788.10","10","1258.00","6.50","4.valued members"
"510779","8","41","F","false","false","canada","montreal","YHU","4","6","1.33","0.00","6","934.00","9.00","4.valued members"
"510805","8","73","F","false","false","usa","dallas","DAL","2","2","1.00","0.00","10","938.00","5.00","2.honorable seniors"
"510815","9","56","F","true","true","usa","san antonio","SKF","4","7","1.00","250.52","20","4163.00","6.50","3.family & friends"
"510822","9","45","F","false","false","usa","new york","JFK","4","6","1.00","512.24","18","4191.05","4.33","4.valued members"
"510828","9","21","F","false","false","usa","new york","LGA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"510836","8","41","F","false","false","usa","nashville","BNA","5","10","1.00","0.00","6","904.00","6.80","4.valued members"
"510841","10","37","M","false","false","canada","montreal","YMX","7","14","1.00","0.00","16","2453.60","7.71","1.golden guests"
"510890","9","33","F","false","false","usa","dallas","DAL","5","8","1.00","0.00","11","1328.60","7.75","4.valued members"
"510899","10","55","F","true","false","usa","kansas city","MCI","2","4","1.00","0.00","6","1364.00","7.50","4.valued members"
"510944","8","56","M","true","true","usa","chicago","UGN","6","12","1.33","202.37","3","712.60","7.67","3.family & friends"
"510946","8","47","F","true","false","canada","london","YXU","3","6","1.67","0.00","16","6826.00","8.33","4.valued members"
"510953","8","44","F","false","false","usa","seattle","SEA","2","4","1.50","0.00","0","0.00","7.50","4.valued members"
"510960","8","39","F","false","false","usa","tallahassee","TLH","3","6","1.00","0.00","4","574.00","7.33","4.valued members"
"510961","8","46","F","true","false","usa","st. petersburg","SPG","4","5","1.00","863.33","12","1494.00","5.00","4.valued members"
"510972","8","27","F","true","true","usa","tucson","TUS","3","6","1.33","904.14","6","2180.00","8.33","3.family & friends"
"511017","8","60","M","true","false","usa","chicago","UGN","1","2","1.00","0.00","1","177.00","6.00","2.honorable seniors"
"511055","8","35","F","false","false","usa","des moines","DSM","2","4","1.50","403.59","3","754.00","8.00","4.valued members"
"511066","8","35","F","false","false","usa","indianapolis","IND","3","6","1.33","436.11","5","889.00","6.00","4.valued members"
"511093","8","38","F","false","true","usa","milwaukee","MKE","3","4","1.00","167.84","9","874.60","5.00","3.family & friends"
"511122","8","47","F","true","false","canada","montreal","YHU","2","4","1.00","71.78","4","746.00","10.00","4.valued members"
"511125","8","48","F","true","true","canada","quebec","YQB","3","6","1.00","672.23","6","375.00","7.33","3.family & friends"
"511126","9","28","F","false","false","usa","boston","BOS","5","6","1.33","0.00","20","3564.10","8.67","4.valued members"
"511140","8","40","F","false","false","usa","san diego","NZY","3","4","1.50","28.49","32","3610.80","5.50","4.valued members"
"511142","8","41","F","true","true","usa","new york","JFK","3","6","1.33","0.00","13","2102.00","5.33","3.family & friends"
"511145","8","31","F","false","true","usa","wichita","IAB","3","2","1.00","25.91","19","4699.70","4.00","3.family & friends"
"511148","8","45","F","true","true","usa","new york","LGA","3","4","1.00","0.00","14","1627.00","4.50","3.family & friends"
"511160","8","43","M","true","false","usa","austin","AUS","3","6","1.00","0.00","6","606.00","7.67","4.valued members"
"511178","8","38","F","false","false","usa","new york","LGA","4","6","1.00","82.30","9","922.00","7.00","4.valued members"
"511195","8","53","F","true","false","usa","tallahassee","TLH","2","2","1.00","0.00","7","1802.00","3.00","4.valued members"
"511208","8","33","F","false","false","usa","salt lake city","SLC","3","5","1.33","478.49","19","6786.00","6.33","4.valued members"
"511219","8","18","F","false","false","usa","phoenix","PHX","1","0","0.00","0.00","2","412.00","0.00","4.valued members"
"511223","10","45","F","true","true","canada","ottawa","YOW","3","6","1.00","0.00","6","474.80","5.00","3.family & friends"
"511238","8","69","F","false","false","usa","colorado springs","COS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"511260","8","36","F","false","true","usa","san jose","SJC","2","2","1.00","0.00","11","2450.00","7.00","3.family & friends"
"511298","8","34","F","false","false","usa","new york","JFK","4","6","1.00","0.00","17","2082.40","7.67","4.valued members"
"511314","9","23","F","false","false","usa","los angeles","LAX","3","4","1.50","0.00","16","2868.00","101.50","4.valued members"
"511326","8","41","F","true","false","usa","seattle","BFI","3","6","1.00","313.01","9","1101.00","7.67","4.valued members"
"511328","8","34","M","true","true","usa","phoenix","LUF","2","2","1.00","0.00","13","1199.20","6.00","3.family & friends"
"511331","9","47","F","false","true","canada","calgary","YYC","6","12","1.67","435.37","6","1619.45","6.33","3.family & friends"
"511364","8","38","F","false","true","usa","new york","JFK","3","6","1.00","0.00","4","944.00","7.00","3.family & friends"
"511377","8","65","F","true","false","canada","gatineau","YND","2","0","0.00","0.00","8","3266.00","0.00","2.honorable seniors"
"511379","9","48","F","false","false","canada","montreal","YUL","3","6","1.00","24.21","7","643.00","5.00","4.valued members"
"511397","9","37","F","false","true","usa","new york","LGA","5","10","1.60","212.17","9","3389.00","5.60","3.family & friends"
